chr	start	end	width	strand	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	length	feature	feature_init	type	genome	threshold	log10baseMean	stably_expressed
VI	177042	180743	3702	-	1214.206792694878	0.21278015752927268	0.1469599680517819	1.4478783600054865	0.14765107269945654	0.32633738195239176	3702	YFR016C	YFR016C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.0842926581380263	TRUE
IX	303679	304104	426	-	257.59000851858457	0.21299546112350645	0.2055977597723417	1.0359814297556365	0.30021080612054407	0.509249720197677	426	YIL027C	YIL027C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.4109290134649495	TRUE
XIV	144280	145149	870	-	330.35961889246016	0.21305884086255647	0.2057955123892718	1.0352939108776373	0.3005316726513446	0.5096701817954064	870	YNL265C	YNL265C_mRNA-E2	mRNA-E2	S_cerevisiae	FALSE	2.5189869564329728	TRUE
XV	368127	370319	2193	+	124.27874233395634	0.21311305786480694	0.28283047803557326	0.75350103477179875	0.4511488897256241	0.6508102372033693	2193	YOR019W	YOR019W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.0943968496667273	TRUE
VIII	111754	113094	1341	-	220.93501123666869	0.2136009208831117	0.21965172222480728	0.9724527480121337	0.3308253613059901	0.5425940034386711	1341	YHR004C	YHR004C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.344264543313964	TRUE
VII	794674	795492	819	-	214.95937955896636	0.21374551506904577	0.22440872393899108	0.9524830911972733	0.3408520372678019	0.5526774092437977	819	YGR152C	YGR152C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3323563999151284	TRUE
VIII	362115	362765	651	+	2440.033681883236	0.2138532798722422	0.13316337840399253	1.6059466381474023	0.10828563502995613	0.26389190358783726	651	YHR128W	YHR128W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.387395821320315	TRUE
XV	466675	467589	915	-	169.36588182624706	0.21404655122069338	0.23273633150178138	0.9196954761618517	0.3577319173348881	0.5684306433391417	915	YOR074C	YOR074C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2288259276774283	TRUE
VII	79112	80365	1254	-	561.1336714843657	0.21417931104302584	0.17230351967712781	1.2430350316950418	0.2138549245844168	0.41591506502740894	1254	YGL223C	YGL223C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.749066329835347	TRUE
X	99704	100894	1191	-	1708.007092924909	0.21432251495500398	0.15692378487153053	1.3657745709515248	0.17200973019817709	0.35990218732466284	1191	YJL171C	YJL171C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.2324896698727477	TRUE
VII	448764	449957	1194	-	406.59494287203654	0.21455113921457308	0.17837454608388795	1.2028125308510755	0.22904887455778922	0.4316571564573732	1194	YGL025C	YGL025C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.60916197268759	TRUE
X	352386	353615	1230	+	299.226994238579	0.214688600152064	0.1950475246610832	1.1006989220965986	0.27102771554788346	0.4788149916001882	1230	YJL046W	YJL046W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.4760007700749003	TRUE
VI	223710	223973	264	-	60.64691891995509	0.21484764169177473	0.3579788351787241	0.6001685590839753	0.5483939051134241	0.7286177441487968	264	YFR032C-B	YFR032C-B_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.7828087420525298	TRUE
XVI	685898	687598	1701	+	417.07755524008905	0.2148810902205761	0.1795644513500154	1.1966794574596498	0.2314315169102739	0.4336701156917693	1701	YPR070W	YPR070W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6202168191969375	TRUE
XV	69376	70044	669	-	284.9265597460473	0.21513090597373788	0.2071474845585472	1.0385397941577914	0.2990188186844538	0.5080918452311648	669	YOL135C	YOL135C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.4547329343694173	TRUE
VIII	19088	20971	1884	-	311.1237746471673	0.21563937250676496	0.19009086101032624	1.1344015770176918	0.25662613787417893	0.46191381661188896	1884	YHL040C	YHL040C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.4929331991625827	TRUE
X	123836	126328	2493	-	5886.189863708952	0.21590041120236625	0.13597412299229045	1.58780513858955	0.11233040915295231	0.26951577893673984	2493	YJL157C	YJL157C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.769834266501486	TRUE
II	441515	443590	2076	+	153.95535763503077	0.21592992835744987	0.24762124285484452	0.8720169799164925	0.38319911443481935	0.5903821094148253	2076	YBR098W	YBR098W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.1873948069179656	TRUE
VII	855264	856301	1038	-	2976.610958702584	0.21617964747732465	0.13231637877156358	1.6338086749679424	0.10229903024760618	0.2536975978309474	1038	YGR180C	YGR180C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.4737220763230408	TRUE
V	167808	171818	4011	-	1422.2667092908478	0.21630115366134917	0.14813464224466727	1.4601659030174343	0.14424448381657748	0.3220706702933623	4011	YER008C	YER008C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.1529810447145037	TRUE
XII	660716	662833	2118	+	399.0988608341017	0.2165391992030933	0.19274996522216659	1.1234201726236728	0.2612590863131244	0.46676329084908763	2118	YLR258W	YLR258W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6010804881594436	TRUE
VII	418288	418593	306	-	6.84723414056308	0.21655048837939736	1.004137883974173	0.21565812010033392	0.8292542483143792	0.9122188690296196	306	YGL042C	YGL042C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.835515178782456	TRUE
IX	314035	314820	786	-	199.5799935286802	0.21676936125330978	0.22538881960047427	0.9617573828087684	0.33617149018090964	0.548061168929091	786	YIL020C	YIL020C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3001170042080052	TRUE
XIV	298335	299558	1224	+	427.02725077503845	0.21719240621770894	0.17762032127223035	1.2227903015940857	0.22140890947630332	0.42333229777584097	1224	YNL181W	YNL181W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.630455590443285	TRUE
VII	299978	301369	1392	+	949.802643219536	0.21720690441984641	0.14726625096285878	1.4749265564900338	0.1402322897366308	0.315635669549051	1392	YGL111W	YGL111W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.9776333738520866	TRUE
IV	248581	251238	2658	+	839.3569397459341	0.21737317889205832	0.14748742517734384	1.473842116578288	0.1405241056124985	0.3160255544589626	2658	YDL117W	YDL117W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.923946685496853	TRUE
XVI	237338	237979	642	+	109.47306466580568	0.21747379939793512	0.29766337763800976	0.7306031434690173	0.4650215914222927	0.6612394440925023	642	YPL166W	YPL166W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.039307276199028	TRUE
II	462290	462429	140	+	34.62013123849528	0.2179233717645784	0.45889425183834026	0.4748879962901533	0.6348668077025867	0.793659737662234	140	YBR111W-A	YBR111W-A_mRNA-E2	mRNA-E2	S_cerevisiae	FALSE	1.5393287098723123	TRUE
XV	850280	850729	450	+	463.1295699133779	0.2182465544824892	0.17349455959561935	1.2579446582715774	0.2084117713818977	0.40912209186628185	450	YOR286W	YOR286W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6657025107287926	TRUE
III	309070	310155	1086	+	28.95827555159902	0.2182743036893806	0.5114504350640596	0.4267750865478129	0.6695431541754042	0.8145583381168622	1086	YCR105W	YCR105W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.4617726963122897	TRUE
IV	352877	355378	2502	+	587.7160181829682	0.21855961574503113	0.1808647478520783	1.2084146763844876	0.22688779732750117	0.42976956075437145	2502	YDL056W	YDL056W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.7691675275591687	TRUE
XVI	133043	135424	2382	+	1510.3889732663386	0.2186612303244891	0.16067219867520094	1.3609151559972927	0.1735405033484513	0.36223013284869565	2382	YPL221W	YPL221W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.1790888063587452	TRUE
XII	885288	888632	3345	+	486.47405482631723	0.21881012148048887	0.1668854589685109	1.3111395254740288	0.18981062917351788	0.3848356386236379	3345	YLR383W	YLR383W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6870596829471625	TRUE
X	497355	500612	3258	+	544.1190585892275	0.21888521040316067	0.1748602721427385	1.2517721019242416	0.21065291852798007	0.4122137548100776	3258	YJR035W	YJR035W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.7356939379904013	TRUE
XII	195450	196472	1023	-	585.220505384722	0.21894402299836807	0.16737486004664726	1.3081057868388868	0.19083743095267963	0.38632268568037376	1023	YLR026C	YLR026C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.767319534848037	TRUE
XI	596421	596822	402	-	97.90495496735679	0.21952142882215808	0.30013228349311993	0.7314155820468086	0.4645253504673045	0.6612394440925023	402	YKR083C	YKR083C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.9908046719923713	TRUE
IV	178334	181039	2706	+	172.6422792245922	0.21966814600605603	0.2331142079972367	0.9423198521158347	0.3460289072900147	0.5575082583380369	2706	YDL154W	YDL154W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.237147160935507	TRUE
XIII	353871	354731	861	+	1192.7965646910902	0.21972821100563641	0.14683835808628015	1.4963951781354516	0.13455070535636446	0.3055066747311013	861	YMR043W	YMR043W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.0765663796586775	TRUE
XIII	492404	493792	1389	-	210.37278470401765	0.21974535216111776	0.2208078443903465	0.9951881590431613	0.3196447596714698	0.5312448731316834	1389	YMR111C	YMR111C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3229895557414015	TRUE
IX	87979	88716	738	-	144.83069729423227	0.21978058275647916	0.25331757200262994	0.8676089108978093	0.38560846659845344	0.5921087120717841	738	YIL139C	YIL139C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.1608606216163193	TRUE
XII	831116	833539	2424	+	226.22502750457494	0.22006841644413147	0.21954011503764986	1.0024064003354969	0.31614735219125156	0.5269374105990257	2424	YLR352W	YLR352W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.354540649687002	TRUE
VII	347119	349368	2250	+	658.7877729031936	0.22051444577288074	0.15689255483292058	1.4055124923404616	0.15986893720570827	0.34214233334591404	2250	YGL086W	YGL086W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.818745530069741	TRUE
VII	516943	520863	3921	+	2625.477235626434	0.22130038866611093	0.13887780716393666	1.5934899404400842	0.11105032325673805	0.26760579156655906	3921	YGR014W	YGR014W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.419208257060446	TRUE
XVI	706972	708342	1371	+	285.3787334791514	0.22152601772298303	0.19777468552177346	1.1200928831642345	0.26267418307113294	0.4684524000517625	1371	YPR084W	YPR084W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.4554216062110816	TRUE
VII	255663	256964	1302	+	162.03606568775893	0.22153771480525558	0.2478785309667264	0.8937349835875595	0.37146370296216735	0.5808644062893287	1302	YGL134W	YGL134W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.20961168976433	TRUE
XII	341325	341588	264	+	376.46427768270814	0.2215553655935912	0.18781975949696603	1.1796169167023671	0.23815261162776005	0.44012216368052426	264	YLR099W-A	YLR099W-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.575723772724471	TRUE
XII	371620	372927	1308	+	1078.117326855791	0.2215582113709458	0.15270680074785634	1.4508732439282406	0.14681515956307897	0.32513064743292136	1308	YLR113W	YLR113W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.0326660258167446	TRUE
XIV	202428	204872	2445	+	1470.1164787882597	0.22159189288593734	0.14098049217343298	1.5717911710319248	0.11599898978499217	0.2755691458235509	2445	YNL238W	YNL238W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.167351745694403	TRUE
XII	327400	327415	16	-	1.2186325582622128	0.22184350676726344	2.4070209646348246	0.09216517430745348	0.9265668071177494	NA	16	YLR093C	YLR093C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.08587277700913797	FALSE
Mito	67061	67134	74	+	1.2186325582622128	0.22184350676726344	2.4070209646348246	0.09216517430745348	0.9265668071177494	NA	74	tK(UUU)Q	tK(UUU)Q_tRNA-E1	tRNA-E1	S_cerevisiae	NA	0.08587277700913797	FALSE
XV	861175	865593	4419	+	1049.4013290616529	0.22203599364724302	0.14933937338911288	1.4867880359234844	0.13707080237166785	0.30951757508375966	4419	YOR291W	YOR291W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.0209416098945066	TRUE
XII	368781	369311	531	+	7648.001675260395	0.2222112166789198	0.15888611779420722	1.3985565244078317	0.16194601126138616	0.34472775933749944	531	YLR109W	YLR109W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.8835479743983083	TRUE
XVI	459963	460559	597	+	207.98832729432218	0.22262736500240815	0.2461410596096537	0.9044706533540764	0.3657458887113807	0.5754278894053411	597	YPL051W	YPL051W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.318038962203559	TRUE
XIII	404323	405573	1251	-	672.0141482358422	0.22268079611264743	0.1731833699198265	1.2858093488753295	0.19850960667959336	0.39646945582828436	1251	YMR067C	YMR067C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.827378416559886	TRUE
XII	374944	377238	2295	-	823.5634534439104	0.2227714005103237	0.1492780572468264	1.4923251589614301	0.13561392430688007	0.3074209154255314	2295	YLR114C	YLR114C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.915697066066677	TRUE
XI	221344	222900	1557	-	350.7354191357656	0.22303197198951208	0.20478908338301643	1.0890813528979766	0.27611801213270326	0.48471078244568017	1557	YKL116C	YKL116C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.544979625472308	TRUE
IX	19847	21220	1374	+	27.365459258773697	0.22303876104761824	0.5577164786956336	0.3999142388068808	0.6892196844359799	0.8261122510123666	1374	YIL170W-E1	YIL170W-E1	NA_SC	S_cerevisiae	FALSE	1.4372027410543513	TRUE
XVI	834565	835212	648	+	861.0380203208354	0.22304830604464954	0.17445751407899246	1.2785250736959126	0.20106434968072429	0.39898874815148244	648	YPR154W	YPR154W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.9350223287486354	TRUE
IX	374525	374860	336	+	227.29159618995362	0.22314488519082387	0.21527409221250235	1.0365617288054898	0.29994015710679234	0.5091785402856346	336	YIR009W	YIR009W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3565833785503063	TRUE
XII	399657	402488	2832	+	2878.523887956636	0.22340814294694972	0.13069128188251278	1.7094341698154463	0.08737055601536842	0.2261851027435307	2832	YLR129W	YLR129W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.4591698378782483	TRUE
XII	582006	582236	231	-	14.790222773639515	0.22347305931081332	0.7019658540803099	0.31835317631453686	0.7502170518838895	0.864235131742385	231	YLR222C-A	YLR222C-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.169974715486664	TRUE
VIII	234881	236380	1500	+	782.827039038611	0.2236566483938814	0.15330263618113119	1.4589223901513675	0.14458646980685075	0.3225248345659527	1500	YHR070W	YHR070W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.8936658178833334	TRUE
II	266725	267336	612	-	331.39849492670055	0.2237796799554567	0.18897229197655466	1.184193077275162	0.23633664187079498	0.43831800012830424	612	YBR014C	YBR014C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.5203505317039783	TRUE
VII	1048798	1049958	1161	-	3720.5190101774315	0.22383258978145296	0.16069795879434584	1.3928776162484058	0.16365680226686302	0.3476118524686566	1161	YGR279C	YGR279C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.5706035279285557	TRUE
XVI	539385	541970	2586	+	382.1757054444283	0.22410352171838285	0.18291041182258005	1.225209212998544	0.2204964041240201	0.4223610133316621	2586	YPL008W	YPL008W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.582263075898543	TRUE
XIV	434999	437140	2142	+	636.7759106755973	0.2241624279560316	0.16826243377373473	1.33221909922845	0.18278820224322084	0.3755818799476657	2142	YNL101W	YNL101W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.8039866256175756	TRUE
VIII	281495	282382	888	+	801.5323641318046	0.22423382562032151	0.15828660468313635	1.4166317236332198	0.15659062845625518	0.33744313823505356	888	YHR088W	YHR088W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.903921062909857	TRUE
VII	342056	343042	987	-	422.9456424830861	0.22423687210466933	0.19231083243914976	1.166012695491927	0.24360931257979537	0.4454898429628421	987	YGL091C	YGL091C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6262845548771874	TRUE
VII	394966	395829	864	-	170.0044002024172	0.22428458801134254	0.2459499334529049	0.9119115620915146	0.36181527457433654	0.571795891144866	864	YGL057C	YGL057C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.230460162312968	TRUE
XV	497506	502452	4947	-	888.7213633627155	0.22431048114825758	0.1504950234043923	1.4904843766528888	0.13609692141070834	0.30791597708670304	4947	YOR093C	YOR093C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.9487656200006405	TRUE
XI	53704	55602	1899	+	1309.3491496680497	0.22433783813761737	0.14772092364922096	1.5186598661563437	0.1288481336818914	0.29709962660732026	1899	YKL204W	YKL204W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.117055470504265	TRUE
IV	1420431	1420838	408	-	353.67284900453205	0.22439871992686142	0.19335996643464912	1.1605231634269166	0.24583586852136596	0.44789065472048867	408	YDR482C	YDR482C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.5486017208831475	TRUE
XIII	703579	706887	3309	-	892.6153470644879	0.2244631046863776	0.15388854171723526	1.4586083030068644	0.1446729470212139	0.3226146649958848	3309	YMR218C	YMR218C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.9506643495537173	TRUE
XII	517940	520351	2412	+	734.3881198707072	0.22452189634178832	0.1592610746309626	1.4097725816684783	0.15860684507826064	0.3404042568369364	2412	YLR182W	YLR182W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.8659256427079898	TRUE
VII	876669	878192	1524	-	4255.439740534284	0.22480154536470046	0.1422959183144932	1.5798172430206934	0.11414872562134792	0.272473983688291	1524	YGR189C	YGR189C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.6289444450362978	TRUE
V	397952	399055	1104	-	706.2086268461326	0.22488991494202468	0.1571722517274041	1.430849990824516	0.15247321220241747	0.3326774898741496	1104	YER118C	YER118C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.848933018478831	TRUE
II	737770	738369	600	-	330.77088957965793	0.22508328773421346	0.19402832139143894	1.1600537803969517	0.24602691048554576	0.44791652907694407	600	YBR264C	YBR264C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.519527281257706	TRUE
III	59026	60726	1701	+	554.764162212745	0.22520049286340058	0.1713990695196849	1.313895655877739	0.18888132081356476	0.3838094825146418	1701	YCL036W	YCL036W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.7441083978663516	TRUE
II	445062	447323	2262	-	724.1858704225258	0.22527348028927868	0.15871890222083354	1.4193235785857719	0.15580470103298488	0.33645060905111207	2262	YBR102C	YBR102C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.859850047051841	TRUE
VIII	283777	284625	849	-	188.4606590034761	0.2252760258090592	0.2410436211890615	0.9345861329902813	0.3500016281539265	0.5611277537935051	849	YHR090C	YHR090C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.275220705412483	TRUE
VII	604773	605501	729	-	192.4180433389788	0.22544959581534618	0.2219550463408303	1.015744401995482	0.30975111787876597	0.5208041518191434	729	YGR057C	YGR057C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2842457940798577	TRUE
VII	745835	746527	693	+	215.7624444762259	0.22548232804834495	0.2235677347538661	1.008563817567802	0.31318386724734404	0.5236692754879316	693	YGR126W	YGR126W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.333975853803206	TRUE
IX	63028	68067	5040	-	1919.0194168162657	0.2261070127720486	0.13659664938235289	1.6552895974713393	0.09786576803927899	0.24508565008975822	5040	YIL149C	YIL149C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.2830793689895095	TRUE
XI	131288	133462	2175	-	255.62808908412	0.22630663773959503	0.21544110592285895	1.0504338843332275	0.2935186736729195	0.502167944029484	2175	YKL168C	YKL168C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.407608573523863	TRUE
XII	766250	766358	109	-	33.45502949009395	0.22633684808579765	0.47574287953662564	0.47575456790073267	0.6342492403029507	0.7932316785725742	109	YLR316C	YLR316C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.5244614170395248	TRUE
XVI	179277	181115	1839	+	187.0413821293016	0.2263914106231817	0.22624686768570584	1.0006388726569095	0.3170014296659244	0.5276133161927689	1839	YPL194W	YPL194W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2719377030185304	TRUE
VII	502938	504326	1389	+	233.39588896569254	0.2264773205684843	0.21461752712932125	1.0552601346115442	0.29130636821318534	0.49997567917022123	1389	YGR004W	YGR004W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.368093202115356	TRUE
XV	198942	200297	1356	+	130.00473829728585	0.2265497491432326	0.2590105069239201	0.8746739730129084	0.3817513255501645	0.5897638412104211	1356	YOL069W	YOL069W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.113959181375019	TRUE
X	189716	190243	528	+	1076.1130322201425	0.2266308734713723	0.15593731210800746	1.45334602993798	0.1461277031254303	0.3247555056177338	528	YJL122W	YJL122W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.031857890931939	TRUE
IV	130871	131833	963	-	68.10086816168705	0.226666381614575	0.34541646608412663	0.6562118597999035	0.5116878191019508	0.7006480394135753	963	YDL183C	YDL183C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.8331526484095078	TRUE
VIII	314116	314673	558	-	237.39199316741497	0.22670941349744977	0.21541190249948045	1.0524460852296524	0.29259493425215194	0.5014886347901328	558	YHR100C	YHR100C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3754660668432956	TRUE
XV	909343	911445	2103	+	2044.5914710468553	0.22674759510089593	0.14923184370590442	1.5194317075365904	0.12865386586792094	0.296946853804394	2103	YOR317W	YOR317W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.310606544815653	TRUE
V	222639	223076	438	+	512.7559322827303	0.22691035079607738	0.18694137427637467	1.2138048715776126	0.22482224560575445	0.427713601858141	438	YER035W	YER035W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.709910693599646	TRUE
XVI	159909	162341	2433	+	1925.533764736547	0.22714356963402985	0.14189233021995326	1.600816402704255	0.10941758951729838	0.2654460076475946	2433	YPL207W	YPL207W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.28455113849248	TRUE
XIII	236954	238731	1778	+	1349.3757601731832	0.227149484619945	0.1479248281656409	1.5355737602452455	0.12464295382583043	0.29037607728126397	1778	YML017W	YML017W_mRNA-E2	mRNA-E2	S_cerevisiae	FALSE	3.1301329043389274	TRUE
XVI	265028	266104	1077	+	212.183312172747	0.22732046018551727	0.22540314350812565	1.0085061665403194	0.31321152885098863	0.5236692754879316	1077	YPL152W	YPL152W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3267112244461794	TRUE
XVI	832061	833458	1398	-	142.85514971649056	0.22732843763367344	0.2522685329870963	0.9011367170605518	0.3675156328659809	0.5771466821120734	1398	YPR152C	YPR152C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.154895900673565	TRUE
XII	540809	541573	765	-	5348.97852785281	0.22783527987692537	0.17575534057621725	1.2963206644530005	0.19486503210994127	0.3918628036266158	765	YLR194C	YLR194C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.728270854531069	TRUE
XVI	203421	204941	1521	+	1223.0440794334284	0.22801902349967312	0.1476800080238642	1.5440073883448506	0.12258654275885192	0.28633324661090154	1521	YPL181W	YPL181W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.0874421096198725	TRUE
V	437267	437803	537	-	368.3688847884334	0.22815131607430578	0.19443843498292473	1.1733858899571046	0.24064109296239714	0.44284557487175985	537	YER134C	YER134C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.5662829392897883	TRUE
VII	498476	499906	1431	-	342.4078518028707	0.22816050329417514	0.18969327931424498	1.2027864356554538	0.22905897517538923	0.4316571564573732	1431	YGR002C	YGR002C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.534543714987481	TRUE
XI	559016	559366	351	-	5446.066422182281	0.22836034215503517	0.15673565163000325	1.456977654925072	0.14512254841481673	0.32341067125191525	351	snR42	snR42_snoRNA-E1	snoRNA-E1	S_cerevisiae	FALSE	3.736082933847744	TRUE
V	159580	160275	696	+	520.694684404946	0.22851987104811675	0.16878199209516795	1.353935145636067	0.175757069542559	0.36532773430965976	696	YER004W	YER004W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.7165831441335695	TRUE
IX	69791	73453	3663	-	1354.1360108022836	0.2293595258650367	0.13851353270567185	1.6558636646168283	0.09774943140031278	0.24493087499521093	3663	YIL147C	YIL147C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.1316622875207276	TRUE
VII	974875	976581	1707	-	1097.8048337784899	0.22957910541552298	0.15147741884025284	1.5155995340641215	0.12962064495969675	0.29818361565067963	1707	YGR241C	YGR241C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.0405251387053003	TRUE
VII	897502	899781	2280	+	620.8918925563172	0.2309460309257804	0.1640620144784812	1.407675211473597	0.1592272652036862	0.3411245061835339	2280	YGR199W	YGR199W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.7930159889794317	TRUE
XIII	412268	412873	606	-	152.24671059329984	0.23099973915113317	0.25672358608338697	0.8997994406174337	0.3682269921129699	0.577711591115639	606	YMR073C	YMR073C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.182547918141621	TRUE
XIV	441366	442358	993	-	254.62577948465878	0.23101482298197884	0.21090983579274417	1.0953250336271247	0.27337426398722886	0.48160219152260736	993	YNL097C	YNL097C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.405902371513838	TRUE
XIII	352603	353136	534	+	302.87534278788473	0.2310920540238271	0.19050328766215144	1.2130607133335038	0.22510660894763046	0.4279698427445869	534	YMR042W	YMR042W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.481263918671118	TRUE
VIII	15667	16119	453	+	18.15796811502569	0.23111707051799765	0.6384587545169338	0.36199217080649765	0.7173578810607408	0.8433394048772677	453	YHL042W	YHL042W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.2590672491518677	TRUE
XII	604212	604787	576	-	837.1665087155211	0.23130922257008818	0.16063567275491292	1.4399617382809122	0.14987822436977202	0.3295904763936215	576	YLR229C	YLR229C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.922811845836048	TRUE
